Filename, Temp, Humidity, Pressure, yaw, pitch, roll, mag_x, mag_y, mag_z, acc_x, acc_y, acc_z, gyro_x, gyro_y, gyro_z, datetime, gps_lattitude, gps_longitude, whatispicture 
10118, 37.62611389160156, 27.827054977416992, 996.427490234375, 9.041055663775117, 70.30507690066553, 79.22274263576342, 10.395843505859375, -21.996673583984375, 59.64384078979492, -0.0029620276764035225, 0.031563032418489456, 0.015109204687178135, 0.22672905027866364, 0.07992690056562424, -0.00214490108191967, '2018-04-28 07:38:43.149988', 51:32:05.5, 30:55:00.8, UNKNOWN
10119, 37.62611389160156, 28.5801944732666, 996.419677734375, 335.2140938605754, 231.54082103401333, 98.97771243256965, 9.876944541931152, -22.004453659057617, 60.0533332824707, -0.0029620276764035225, 0.0313202403485775, 0.015352901071310043, 0.2282562106847763, 0.07931603491306305, -0.0018394682556390762, '2018-04-28 07:39:16.182447', 51:21:09.5, 34:12:07.5, UNKNOWN
10120, 37.72098159790039, 27.700912475585938, 996.447509765625, 4.027023612465689, 42.09105100548733, 73.271626132688, 9.662126541137695, -22.432048797607422, 59.7590217590332, -0.003949370235204697, 0.03204862028360367, 0.015596598386764526, 0.22795076668262482, 0.07901060581207275, -6.872229278087616e-06, '2018-04-28 07:39:49.290371', 51:04:17.4, 37:27:10.0, UNKNOWN
10121, 37.51227569580078, 28.1461181640625, 996.4404296875, 341.8266561281586, 206.57725825918212, 105.61027690913726, 9.092190742492676, -22.802570343017578, 59.54352569580078, -0.0034556991886347532, 0.032291412353515625, 0.015352901071310043, 0.22520187497138977, 0.08114863187074661, -0.0018394682556390762, '2018-04-28 07:40:22.444246', 50:41:37.0, 40:39:19.6, UNKNOWN
10122, 37.64508819580078, 28.658105850219727, 996.45947265625, 358.42735641412395, 22.28311138412037, 70.47376891278651, 8.472651481628418, -23.05780601501465, 60.03564453125, -0.002715192036703229, 0.030106279999017715, 0.015596598386764526, 0.22550730407238007, 0.07870516926050186, 0.00029855966567993164, '2018-04-28 07:40:55.548641', 50:13:18.4, 43:47:53.2, UNKNOWN
10123, 37.796875, 27.60445213317871, 996.468994140625, 356.58749981966116, 163.4396239699918, 107.49277949723032, 8.147011756896973, -23.425949096679688, 59.991817474365234, -0.0037025348283350468, 0.029620693996548653, 0.016815081238746643, 0.22428558766841888, 0.08145406097173691, -0.0009231707081198692, '2018-04-28 07:41:28.515297', 49:39:34.0, 46:52:13.1, UNKNOWN
10124, 37.62611389160156, 27.682363510131836, 996.47509765625, 338.3007656295309, 320.21801397174596, 75.0643322237629, 6.958552837371826, -23.483356475830078, 60.63298034667969, -0.0024683563970029354, 0.032291412353515625, 0.016083991155028343, 0.22520187497138977, 0.07870516926050186, -6.872229278087616e-06, '2018-04-28 07:42:01.357693', 49:00:37.5, 49:51:48.5, UNKNOWN
10125, 37.51227569580078, 27.786243438720703, 996.4658203125, 8.899803082871022, 110.37597310062195, 96.91632035992478, 5.920257568359375, -23.644317626953125, 60.86894607543945, -0.0034556991886347532, 0.030834658071398735, 0.017789868637919426, 0.2291725128889084, 0.07809430360794067, -0.0003123050555586815, '2018-04-28 07:42:34.134435', 48:16:43.8, 52:46:15.2, UNKNOWN
10126, 37.56919860839844, 27.337329864501953, 996.49951171875, 330.87760334143974, 269.26074563108386, 91.04812918356248, 5.823774337768555, -24.06989860534668, 60.843727111816406, -0.0017278495943173766, 0.0313202403485775, 0.016083991155028343, 0.22733990848064423, 0.07992690056562424, -6.872229278087616e-06, '2018-04-28 07:43:06.938660', 47:28:08.9, 55:35:15.7, UNKNOWN
10127, 37.72098159790039, 27.838184356689453, 996.51318359375, 9.131042552316389, 70.4173310596747, 83.82593496651518, 5.223024368286133, -24.64254379272461, 60.734886169433594, -0.002715192036703229, 0.0313202403485775, 0.017058778554201126, 0.22611819207668304, 0.08053776621818542, -6.872229278087616e-06, '2018-04-28 07:43:39.762600', 46:35:09.1, 58:18:38.6, UNKNOWN
